FIPS,POPULATION,HOUSEHOLDS,RENTER_OCC,SQMI,renterRate,popDensity
060371871022,2456.000000,706.000000,431.000000,0.750000,0.610482,3274.666667
060371851003,1430.000000,590.000000,140.000000,0.260000,0.237288,5500.000000
060371852033,851.000000,243.000000,102.000000,0.070000,0.419753,12157.142857
060371852042,792.000000,254.000000,82.000000,0.100000,0.322835,7920.000000
060372013011,1429.000000,448.000000,212.000000,0.160000,0.473214,8931.250000
060372015011,1189.000000,337.000000,252.000000,0.070000,0.747774,16985.714286
060372011103,793.000000,217.000000,89.000000,0.050000,0.410138,15860.000000
060372011102,1078.000000,308.000000,146.000000,0.170000,0.474026,6341.176471
060372011201,2117.000000,582.000000,476.000000,0.090000,0.817869,23522.222222
060372012001,2565.000000,694.000000,425.000000,0.170000,0.612392,15088.235294
060372013012,2266.000000,554.000000,322.000000,0.180000,0.581227,12588.888889
060372011202,1400.000000,374.000000,130.000000,0.150000,0.347594,9333.333333
060372013024,1642.000000,777.000000,218.000000,0.120000,0.280566,13683.333333
060371836102,2290.000000,666.000000,554.000000,0.090000,0.831832,25444.444444
060374638001,788.000000,299.000000,14.000000,0.430000,0.046823,1832.558140
060371833003,1522.000000,416.000000,231.000000,0.090000,0.555288,16911.111111
060371837012,1286.000000,378.000000,264.000000,0.100000,0.698413,12860.000000
060371831012,1381.000000,467.000000,129.000000,0.130000,0.276231,10623.076923
060371832221,916.000000,313.000000,156.000000,0.080000,0.498403,11450.000000
060371838102,2336.000000,686.000000,583.000000,0.100000,0.849854,23360.000000
060371835101,522.000000,145.000000,55.000000,0.060000,0.379310,8700.000000
060371832202,1952.000000,463.000000,312.000000,0.080000,0.673866,24400.000000
060374638002,1019.000000,426.000000,24.000000,0.200000,0.056338,5095.000000
060374807022,2675.000000,1022.000000,405.000000,0.360000,0.396282,7430.555556
060371831011,940.000000,309.000000,205.000000,0.120000,0.663430,7833.333333
060371832201,914.000000,265.000000,107.000000,0.050000,0.403774,18280.000000
060371837011,1452.000000,484.000000,315.000000,0.060000,0.650826,24200.000000
060371815002,1615.000000,527.000000,159.000000,0.140000,0.301708,11535.714286
060374806003,1446.000000,502.000000,352.000000,0.260000,0.701195,5561.538462
060371831031,2287.000000,692.000000,524.000000,0.130000,0.757225,17592.307692
060371815003,1289.000000,433.000000,117.000000,0.160000,0.270208,8056.250000
060371836101,1047.000000,268.000000,141.000000,0.060000,0.526119,17450.000000
060374638004,1123.000000,496.000000,57.000000,0.190000,0.114919,5910.526316
060371833001,552.000000,178.000000,64.000000,0.040000,0.359551,13800.000000
060371815001,1011.000000,382.000000,107.000000,0.120000,0.280105,8425.000000
060371836202,695.000000,233.000000,133.000000,0.070000,0.570815,9928.571429
060371832211,817.000000,244.000000,74.000000,0.100000,0.303279,8170.000000
060371832222,1533.000000,582.000000,359.000000,0.120000,0.616838,12775.000000
060374639003,1432.000000,629.000000,161.000000,0.350000,0.255962,4091.428571
060371832223,1241.000000,396.000000,79.000000,0.150000,0.199495,8273.333333
060374638003,1076.000000,426.000000,61.000000,0.290000,0.143192,3710.344828
060371837021,1440.000000,580.000000,310.000000,0.170000,0.534483,8470.588235
060371831032,1783.000000,658.000000,544.000000,0.130000,0.826748,13715.384615
060374807031,1079.000000,436.000000,283.000000,0.090000,0.649083,11988.888889
060371832212,2427.000000,754.000000,384.000000,0.180000,0.509284,13483.333333
060371831013,1672.000000,504.000000,148.000000,0.120000,0.293651,13933.333333
060371838202,1919.000000,478.000000,383.000000,0.060000,0.801255,31983.333333
060371837013,1439.000000,401.000000,325.000000,0.060000,0.810474,23983.333333
060371833002,1488.000000,396.000000,191.000000,0.080000,0.482323,18600.000000
060371836201,2700.000000,729.000000,430.000000,0.130000,0.589849,20769.230769
060371831041,2046.000000,748.000000,253.000000,0.270000,0.338235,7577.777778
060371835201,1863.000000,542.000000,357.000000,0.100000,0.658672,18630.000000
060371832203,1436.000000,395.000000,243.000000,0.070000,0.615190,20514.285714
060371838101,2224.000000,590.000000,510.000000,0.080000,0.864407,27800.000000
060372013023,302.000000,162.000000,55.000000,0.060000,0.339506,5033.333333
060374807021,1913.000000,680.000000,62.000000,0.480000,0.091176,3985.416667
060371993001,1277.000000,454.000000,120.000000,0.710000,0.264317,1798.591549
060372013022,906.000000,458.000000,138.000000,0.050000,0.301310,18120.000000
060371838201,1695.000000,522.000000,429.000000,0.060000,0.821839,28250.000000
060371837022,1366.000000,469.000000,258.000000,0.170000,0.550107,8035.294118
060372013021,1015.000000,421.000000,158.000000,0.160000,0.375297,6343.750000
060372011101,716.000000,197.000000,54.000000,0.180000,0.274112,3977.777778
060371810004,1311.000000,466.000000,131.000000,0.140000,0.281116,9364.285714
060373010001,1174.000000,402.000000,120.000000,0.150000,0.298507,7826.666667
060373022021,1775.000000,576.000000,515.000000,0.060000,0.894097,29583.333333
060373021032,2393.000000,763.000000,634.000000,0.100000,0.830931,23930.000000
060373021042,1426.000000,491.000000,406.000000,0.050000,0.826884,28520.000000
060374608002,1497.000000,591.000000,38.000000,1.050000,0.064298,1425.714286
060373008004,1220.000000,478.000000,198.000000,0.190000,0.414226,6421.052632
060374607002,628.000000,189.000000,7.000000,0.490000,0.037037,1281.632653
060373020023,736.000000,316.000000,268.000000,0.060000,0.848101,12266.666667
060373019003,1183.000000,452.000000,236.000000,0.150000,0.522124,7886.666667
060373009012,1247.000000,447.000000,97.000000,1.010000,0.217002,1234.653465
060373007021,2832.000000,1032.000000,79.000000,0.750000,0.076550,3776.000000
060373010002,1522.000000,577.000000,246.000000,0.320000,0.426343,4756.250000
060374610004,1791.000000,523.000000,153.000000,0.250000,0.292543,7164.000000
060374607003,764.000000,249.000000,7.000000,0.390000,0.028112,1958.974359
060373008001,2636.000000,962.000000,612.000000,0.460000,0.636175,5730.434783
060373021041,768.000000,294.000000,243.000000,0.080000,0.826531,9600.000000
060373007011,868.000000,314.000000,147.000000,0.100000,0.468153,8680.000000
060373009013,3532.000000,1216.000000,108.000000,1.070000,0.088816,3300.934579
060373022011,1054.000000,394.000000,350.000000,0.040000,0.888325,26350.000000
060374609004,1042.000000,377.000000,59.000000,0.410000,0.156499,2541.463415
060373021043,2079.000000,702.000000,585.000000,0.090000,0.833333,23100.000000
060373011002,859.000000,293.000000,28.000000,0.100000,0.095563,8590.000000
060373020031,3752.000000,1401.000000,1231.000000,0.090000,0.878658,41688.888889
060373020041,4556.000000,1618.000000,1388.000000,0.130000,0.857849,35046.153846
060371813002,942.000000,376.000000,142.000000,0.230000,0.377660,4095.652174
060373009022,1286.000000,435.000000,33.000000,0.340000,0.075862,3782.352941
060374609005,782.000000,248.000000,84.000000,0.120000,0.338710,6516.666667
060373010004,1310.000000,559.000000,419.000000,0.160000,0.749553,8187.500000
060373019002,1979.000000,781.000000,583.000000,0.100000,0.746479,19790.000000
060371810003,959.000000,312.000000,147.000000,0.080000,0.471154,11987.500000
060373022012,1468.000000,446.000000,388.000000,0.050000,0.869955,29360.000000
060373021033,1807.000000,611.000000,520.000000,0.060000,0.851064,30116.666667
060371810005,1805.000000,637.000000,128.000000,0.310000,0.200942,5822.580645
060374617002,834.000000,418.000000,62.000000,0.410000,0.148325,2034.146341
060373008005,675.000000,240.000000,19.000000,0.800000,0.079167,843.750000
060374637001,1129.000000,454.000000,93.000000,0.310000,0.204846,3641.935484
060374617001,665.000000,235.000000,30.000000,0.450000,0.127660,1477.777778
060373022022,2243.000000,753.000000,632.000000,0.060000,0.839309,37383.333333
060373011001,671.000000,268.000000,25.000000,0.100000,0.093284,6710.000000
060374608001,1867.000000,738.000000,54.000000,1.520000,0.073171,1228.289474
060373007012,852.000000,293.000000,55.000000,0.130000,0.187713,6553.846154
060373007015,2001.000000,715.000000,53.000000,1.290000,0.074126,1551.162791
060373010003,1002.000000,444.000000,371.000000,0.180000,0.835586,5566.666667
060373009021,820.000000,287.000000,32.000000,1.390000,0.111498,589.928058
060373021031,1459.000000,561.000000,474.000000,0.050000,0.844920,29180.000000
060371810002,1350.000000,416.000000,87.000000,0.430000,0.209135,3139.534884
060373009011,1816.000000,637.000000,38.000000,0.620000,0.059655,2929.032258
060371810001,928.000000,385.000000,136.000000,0.620000,0.353247,1496.774194
060373007013,1017.000000,353.000000,41.000000,0.210000,0.116147,4842.857143
060371343042,1919.000000,579.000000,97.000000,0.280000,0.167530,6853.571429
060371352021,1141.000000,380.000000,66.000000,0.160000,0.173684,7131.250000
060371344222,3110.000000,1020.000000,118.000000,0.650000,0.115686,4784.615385
060371343032,1155.000000,499.000000,151.000000,0.130000,0.302605,8884.615385
060371132332,2432.000000,613.000000,492.000000,0.120000,0.802610,20266.666667
060371342013,2155.000000,506.000000,240.000000,0.290000,0.474308,7431.034483
060371340011,2892.000000,691.000000,495.000000,0.130000,0.716353,22246.153846
060371132111,2008.000000,721.000000,57.000000,0.830000,0.079057,2419.277108
060371343061,3433.000000,1142.000000,727.000000,0.240000,0.636602,14304.166667
060371132112,2147.000000,827.000000,143.000000,1.940000,0.172914,1106.701031
060371345202,2124.000000,634.000000,581.000000,0.180000,0.916404,11800.000000
060371132372,1143.000000,460.000000,251.000000,0.290000,0.545652,3941.379310
060371134211,1428.000000,469.000000,454.000000,0.020000,0.968017,71400.000000
060371344242,1319.000000,408.000000,11.000000,0.330000,0.026961,3996.969697
060371132351,1669.000000,663.000000,136.000000,0.580000,0.205128,2877.586207
060371344241,1731.000000,533.000000,27.000000,1.110000,0.050657,1559.459459
060371352011,1826.000000,618.000000,167.000000,0.350000,0.270227,5217.142857
060371343031,1012.000000,254.000000,68.000000,0.100000,0.267717,10120.000000
060371132333,3004.000000,1125.000000,700.000000,0.260000,0.622222,11553.846154
060371352034,770.000000,301.000000,18.000000,0.230000,0.059801,3347.826087
060371345221,3998.000000,1241.000000,998.000000,0.240000,0.804190,16658.333333
060371134213,2559.000000,723.000000,670.000000,0.110000,0.926694,23263.636364
060371344231,1447.000000,518.000000,22.000000,0.340000,0.042471,4255.882353
060371344211,4066.000000,1372.000000,97.000000,0.830000,0.070700,4898.795181
060371132322,1932.000000,583.000000,112.000000,0.350000,0.192110,5520.000000
060371132341,1053.000000,483.000000,146.000000,0.150000,0.302277,7020.000000
060371345211,3512.000000,693.000000,590.000000,0.140000,0.851371,25085.714286
060371343021,872.000000,286.000000,55.000000,0.120000,0.192308,7266.666667
060371343034,1708.000000,600.000000,144.000000,0.190000,0.240000,8989.473684
060371343051,3967.000000,1017.000000,998.000000,0.140000,0.981318,28335.714286
060371133212,1936.000000,752.000000,340.000000,0.220000,0.452128,8800.000000
060371344221,1739.000000,537.000000,120.000000,0.270000,0.223464,6440.740741
060371132311,1369.000000,583.000000,111.000000,1.390000,0.190395,984.892086
060371343022,1563.000000,517.000000,67.000000,0.190000,0.129594,8226.315789
060371340012,891.000000,221.000000,57.000000,0.100000,0.257919,8910.000000
060371132132,1880.000000,719.000000,385.000000,0.160000,0.535466,11750.000000
060371131012,2154.000000,591.000000,76.000000,0.450000,0.128596,4786.666667
060371132342,3851.000000,1011.000000,637.000000,0.250000,0.630069,15404.000000
060371134222,2174.000000,859.000000,737.000000,0.040000,0.857974,54350.000000
060371344232,1948.000000,717.000000,186.000000,0.270000,0.259414,7214.814815
060371132121,1384.000000,441.000000,89.000000,0.210000,0.201814,6590.476190
060371132371,2654.000000,972.000000,259.000000,1.550000,0.266461,1712.258065
060371343041,1052.000000,330.000000,191.000000,0.110000,0.578788,9563.636364
060371132131,2639.000000,875.000000,129.000000,0.340000,0.147429,7761.764706
060371132331,1694.000000,545.000000,433.000000,0.060000,0.794495,28233.333333
060371343033,1299.000000,400.000000,62.000000,0.190000,0.155000,6836.842105
060371351021,1361.000000,423.000000,92.000000,0.190000,0.217494,7163.157895
060371352031,2395.000000,792.000000,121.000000,0.350000,0.152778,6842.857143
060371351111,823.000000,267.000000,46.000000,0.120000,0.172285,6858.333333
060371345201,3390.000000,1137.000000,915.000000,0.200000,0.804749,16950.000000
060371132312,651.000000,206.000000,31.000000,0.210000,0.150485,3100.000000
060371132321,2090.000000,759.000000,59.000000,0.460000,0.077734,4543.478261
060371343023,1358.000000,436.000000,76.000000,0.190000,0.174312,7147.368421
060371349031,5616.000000,1824.000000,1814.000000,0.220000,0.994518,25527.272727
060379800231,8.000000,5.000000,1.000000,2.030000,0.200000,3.940887
060371132122,1795.000000,604.000000,268.000000,0.180000,0.443709,9972.222222
060371352036,619.000000,193.000000,10.000000,0.440000,0.051813,1406.818182
060371342012,1410.000000,320.000000,61.000000,0.120000,0.190625,11750.000000
060371312003,999.000000,270.000000,72.000000,0.090000,0.266667,11100.000000
060371319001,1008.000000,300.000000,81.000000,0.110000,0.270000,9163.636364
060371133012,2235.000000,485.000000,110.000000,0.680000,0.226804,3286.764706
060371347201,1289.000000,360.000000,96.000000,0.140000,0.266667,9207.142857
060371310101,2484.000000,780.000000,640.000000,0.130000,0.820513,19107.692308
060371347101,3363.000000,827.000000,752.000000,0.060000,0.909311,56050.000000
060371341042,1909.000000,546.000000,169.000000,0.120000,0.309524,15908.333333
060371320021,1050.000000,329.000000,129.000000,0.120000,0.392097,8750.000000
060371330002,1721.000000,442.000000,106.000000,0.120000,0.239819,14341.666667
060371341031,2183.000000,700.000000,334.000000,0.160000,0.477143,13643.750000
060371134011,2228.000000,642.000000,212.000000,0.440000,0.330218,5063.636364
060371134223,1159.000000,332.000000,40.000000,0.190000,0.120482,6100.000000
060371341032,2128.000000,576.000000,98.000000,0.250000,0.170139,8512.000000
060371320013,1605.000000,510.000000,278.000000,0.130000,0.545098,12346.153846
060371310201,2707.000000,692.000000,333.000000,0.230000,0.481214,11769.565217
060371134224,1187.000000,336.000000,65.000000,0.190000,0.193452,6247.368421
060371347202,1938.000000,711.000000,433.000000,0.160000,0.609001,12112.500000
060371316004,1218.000000,326.000000,64.000000,0.140000,0.196319,8700.000000
060371317022,849.000000,237.000000,54.000000,0.060000,0.227848,14150.000000
060371154041,1315.000000,319.000000,122.000000,0.220000,0.382445,5977.272727
060371325011,2307.000000,629.000000,335.000000,0.150000,0.532591,15380.000000
060371348003,1175.000000,404.000000,152.000000,0.120000,0.376238,9791.666667
060371341012,2780.000000,794.000000,184.000000,0.250000,0.231738,11120.000000
060371319004,948.000000,272.000000,46.000000,0.100000,0.169118,9480.000000
060371154011,2735.000000,860.000000,502.000000,0.370000,0.583721,7391.891892
060371152023,1545.000000,554.000000,400.000000,0.180000,0.722022,8583.333333
060371348001,1412.000000,433.000000,93.000000,0.200000,0.214781,7060.000000
060371152011,3058.000000,1214.000000,971.000000,0.180000,0.799835,16988.888889
060371314001,3265.000000,920.000000,388.000000,0.240000,0.421739,13604.166667
060371316003,1047.000000,249.000000,42.000000,0.130000,0.168675,8053.846154
060371152021,1810.000000,695.000000,493.000000,0.190000,0.709353,9526.315789
060371325012,1764.000000,445.000000,198.000000,0.120000,0.444944,14700.000000
060371153012,3035.000000,1264.000000,593.000000,0.410000,0.469146,7402.439024
060371318001,2435.000000,637.000000,221.000000,0.220000,0.346939,11068.181818
060371154031,3479.000000,978.000000,728.000000,0.270000,0.744376,12885.185185
060371320023,1614.000000,534.000000,125.000000,0.250000,0.234082,6456.000000
060371317011,2823.000000,930.000000,480.000000,0.130000,0.516129,21715.384615
060371319003,1307.000000,395.000000,79.000000,0.150000,0.200000,8713.333333
060371312002,1230.000000,403.000000,72.000000,0.190000,0.178660,6473.684211
060371348005,723.000000,215.000000,46.000000,0.100000,0.213953,7230.000000
060371311002,860.000000,243.000000,34.000000,0.120000,0.139918,7166.666667
060371316001,2172.000000,520.000000,186.000000,0.430000,0.357692,5051.162791
060371347203,1442.000000,472.000000,179.000000,0.080000,0.379237,18025.000000
060371347102,2261.000000,698.000000,433.000000,0.160000,0.620344,14131.250000
060371134013,2022.000000,619.000000,218.000000,0.200000,0.352181,10110.000000
060371318002,3223.000000,891.000000,582.000000,0.280000,0.653199,11510.714286
060371134221,1695.000000,516.000000,81.000000,0.170000,0.156977,9970.588235
060371342011,1176.000000,328.000000,52.000000,0.150000,0.158537,7840.000000
060371313004,1031.000000,278.000000,59.000000,0.110000,0.212230,9372.727273
060371153021,4333.000000,960.000000,650.000000,0.320000,0.677083,13540.625000
060371349041,3120.000000,1015.000000,659.000000,0.230000,0.649261,13565.217391
060371151013,1490.000000,447.000000,33.000000,0.440000,0.073826,3386.363636
060371310202,1639.000000,412.000000,200.000000,0.170000,0.485437,9641.176471
060371341011,2431.000000,616.000000,287.000000,0.160000,0.465909,15193.750000
060371311001,1687.000000,468.000000,79.000000,0.180000,0.168803,9372.222222
060371317021,2986.000000,909.000000,390.000000,0.210000,0.429043,14219.047619
060371313001,1088.000000,223.000000,39.000000,0.080000,0.174888,13600.000000
060371340021,1162.000000,251.000000,51.000000,0.130000,0.203187,8938.461538
060371340022,2567.000000,729.000000,462.000000,0.160000,0.633745,16043.750000
060371133032,1392.000000,583.000000,73.000000,1.240000,0.125214,1122.580645
060371312001,1371.000000,477.000000,158.000000,0.160000,0.331237,8568.750000
060371327001,720.000000,208.000000,40.000000,0.070000,0.192308,10285.714286
060371313002,1255.000000,255.000000,49.000000,0.100000,0.192157,12550.000000
060371348002,1710.000000,468.000000,102.000000,0.170000,0.217949,10058.823529
060371323001,3056.000000,1303.000000,1067.000000,0.180000,0.818880,16977.777778
060371330001,1458.000000,403.000000,120.000000,0.120000,0.297767,12150.000000
060371348004,1034.000000,312.000000,51.000000,0.140000,0.163462,7385.714286
060371311003,992.000000,309.000000,59.000000,0.120000,0.190939,8266.666667
060371154012,3384.000000,1099.000000,718.000000,0.360000,0.653321,9400.000000
060371319002,1241.000000,327.000000,74.000000,0.140000,0.226300,8864.285714
060371134012,1591.000000,455.000000,58.000000,0.310000,0.127473,5132.258065
060371134212,2584.000000,760.000000,378.000000,0.720000,0.497368,3588.888889
060371310203,1839.000000,427.000000,163.000000,0.160000,0.381733,11493.750000
060371316002,1371.000000,332.000000,62.000000,0.140000,0.186747,9792.857143
060371313003,1776.000000,421.000000,99.000000,0.140000,0.235154,12685.714286
060371341041,2535.000000,698.000000,397.000000,0.130000,0.568768,19500.000000
060371323002,1269.000000,350.000000,72.000000,0.120000,0.205714,10575.000000
060371151041,1087.000000,393.000000,71.000000,0.300000,0.180662,3623.333333
060371317012,1946.000000,700.000000,388.000000,0.130000,0.554286,14969.230769
060371154042,1657.000000,505.000000,292.000000,0.150000,0.578218,11046.666667
060371323003,2326.000000,628.000000,417.000000,0.190000,0.664013,12242.105263
060371310102,4056.000000,1186.000000,791.000000,0.280000,0.666948,14485.714286
060371151012,1973.000000,663.000000,36.000000,0.560000,0.054299,3523.214286
060371152022,1841.000000,583.000000,161.000000,0.290000,0.276158,6348.275862
060371314002,3046.000000,913.000000,480.000000,0.190000,0.525739,16031.578947
060371066431,2566.000000,764.000000,33.000000,0.760000,0.043194,3376.315789
060371133031,2324.000000,779.000000,87.000000,0.340000,0.111682,6835.294118
060371152012,1816.000000,749.000000,560.000000,0.190000,0.747664,9557.894737
060371112023,2258.000000,774.000000,318.000000,0.250000,0.410853,9032.000000
060371131022,1366.000000,445.000000,15.000000,0.660000,0.033708,2069.696970
060371081011,2269.000000,789.000000,86.000000,0.430000,0.108999,5276.744186
060371152013,2318.000000,773.000000,496.000000,0.140000,0.641656,16557.142857
060371066421,1171.000000,378.000000,30.000000,0.270000,0.079365,4337.037037
060371082012,3195.000000,1031.000000,150.000000,0.750000,0.145490,4260.000000
060371112013,777.000000,258.000000,22.000000,0.260000,0.085271,2988.461538
060371112063,915.000000,296.000000,23.000000,0.190000,0.077703,4815.789474
060371113022,3492.000000,1309.000000,767.000000,0.350000,0.585943,9977.142857
060371131011,1533.000000,527.000000,64.000000,0.430000,0.121442,3565.116279
060371112064,788.000000,271.000000,23.000000,0.180000,0.084871,4377.777778
060371113014,1446.000000,630.000000,629.000000,0.120000,0.998413,12050.000000
060371066422,1132.000000,372.000000,43.000000,0.180000,0.115591,6288.888889
060371082011,2352.000000,817.000000,143.000000,0.330000,0.175031,7127.272727
060371112012,1616.000000,471.000000,56.000000,0.300000,0.118896,5386.666667
060371133221,1857.000000,609.000000,58.000000,0.390000,0.095238,4761.538462
060371131021,1554.000000,498.000000,27.000000,0.740000,0.054217,2100.000000
060371113021,1356.000000,501.000000,134.000000,0.250000,0.267465,5424.000000
060371112021,1412.000000,458.000000,157.000000,0.190000,0.342795,7431.578947
060371151031,2887.000000,30.000000,29.000000,0.600000,0.966667,4811.666667
060371112053,1223.000000,450.000000,233.000000,0.120000,0.517778,10191.666667
060371066433,905.000000,262.000000,22.000000,0.470000,0.083969,1925.531915
060371081021,3542.000000,1223.000000,159.000000,0.840000,0.130008,4216.666667
060371066423,1044.000000,319.000000,58.000000,0.160000,0.181818,6525.000000
060371113013,2551.000000,817.000000,288.000000,0.350000,0.352509,7288.571429
060371151011,1759.000000,578.000000,65.000000,0.500000,0.112457,3518.000000
060371112062,930.000000,300.000000,31.000000,0.190000,0.103333,4894.736842
060371081031,1814.000000,578.000000,33.000000,0.520000,0.057093,3488.461538
060371151042,3492.000000,1586.000000,1388.000000,0.100000,0.875158,34920.000000
060371153011,1139.000000,405.000000,38.000000,0.230000,0.093827,4952.173913
060371112051,1508.000000,537.000000,102.000000,0.200000,0.189944,7540.000000
060371112061,1023.000000,313.000000,24.000000,0.240000,0.076677,4262.500000
060371112052,712.000000,259.000000,50.000000,0.130000,0.193050,5476.923077
060371133211,4014.000000,1500.000000,1236.000000,0.190000,0.824000,21126.315789
060371112065,890.000000,317.000000,26.000000,0.200000,0.082019,4450.000000
060371113011,1819.000000,567.000000,235.000000,0.250000,0.414462,7276.000000
060371082021,6572.000000,1826.000000,580.000000,2.300000,0.317634,2857.391304
060371113012,1722.000000,621.000000,546.000000,0.050000,0.879227,34440.000000
060371112042,1995.000000,619.000000,36.000000,0.320000,0.058158,6234.375000
060371133011,678.000000,232.000000,11.000000,0.190000,0.047414,3568.421053
060371112041,2385.000000,761.000000,42.000000,0.550000,0.055191,4336.363636
060371112022,1665.000000,604.000000,218.000000,0.290000,0.360927,5741.379310
060371081032,1497.000000,473.000000,32.000000,0.460000,0.067653,3254.347826
060371112043,1600.000000,537.000000,31.000000,0.430000,0.057728,3720.930233
060371133222,2216.000000,714.000000,111.000000,0.300000,0.155462,7386.666667
060371066432,1024.000000,286.000000,14.000000,0.480000,0.048951,2133.333333
060371081041,1680.000000,580.000000,39.000000,0.310000,0.067241,5419.354839
060379203031,1667.000000,560.000000,299.000000,19.860000,0.533929,83.937563
060379203381,5818.000000,1705.000000,127.000000,0.900000,0.074487,6464.444444
060379203262,3484.000000,1129.000000,520.000000,25.740000,0.460585,135.353535
060371066032,1519.000000,508.000000,38.000000,4.180000,0.074803,363.397129
060379203131,2155.000000,627.000000,176.000000,0.210000,0.280702,10261.904762
060379203364,1613.000000,351.000000,279.000000,0.180000,0.794872,8961.111111
060379203344,2033.000000,661.000000,77.000000,0.230000,0.116490,8839.130435
060379203223,501.000000,255.000000,145.000000,0.050000,0.568627,10020.000000
060379203361,1184.000000,383.000000,143.000000,0.270000,0.373368,4385.185185
060379203322,871.000000,272.000000,45.000000,0.520000,0.165441,1675.000000
060379203342,1192.000000,385.000000,14.000000,0.170000,0.036364,7011.764706
060379203313,880.000000,425.000000,193.000000,0.200000,0.454118,4400.000000
060379203372,1488.000000,380.000000,279.000000,0.240000,0.734211,6200.000000
060379203123,2772.000000,834.000000,410.000000,4.300000,0.491607,644.651163
060379203133,816.000000,231.000000,19.000000,0.110000,0.082251,7418.181818
060379203261,3947.000000,1373.000000,697.000000,0.550000,0.507647,7176.363636
060379203362,2164.000000,501.000000,379.000000,0.140000,0.756487,15457.142857
060379203121,814.000000,311.000000,36.000000,0.260000,0.115756,3130.769231
060379203222,1356.000000,483.000000,59.000000,0.210000,0.122153,6457.142857
060371066031,1514.000000,457.000000,29.000000,1.720000,0.063457,880.232558
060379203312,1633.000000,479.000000,83.000000,0.160000,0.173278,10206.250000
060379203374,1595.000000,310.000000,252.000000,0.080000,0.812903,19937.500000
060379203134,2274.000000,676.000000,83.000000,0.580000,0.122781,3920.689655
060379203341,722.000000,373.000000,190.000000,0.370000,0.509383,1951.351351
060379203363,2316.000000,530.000000,502.000000,0.060000,0.947170,38600.000000
060379203122,1862.000000,827.000000,499.000000,0.360000,0.603386,5172.222222
060379203304,1375.000000,598.000000,171.000000,0.260000,0.285953,5288.461538
060371066411,2378.000000,774.000000,53.000000,0.440000,0.068475,5404.545455
060379203373,1864.000000,566.000000,409.000000,0.150000,0.722615,12426.666667
060379203343,2915.000000,1040.000000,513.000000,0.310000,0.493269,9403.225806
060379203321,1617.000000,370.000000,93.000000,1.120000,0.251351,1443.750000
060379203221,1091.000000,355.000000,48.000000,0.150000,0.135211,7273.333333
060379203371,2482.000000,599.000000,319.000000,0.180000,0.532554,13788.888889
060379203132,1117.000000,312.000000,79.000000,0.230000,0.253205,4856.521739
060379201041,2814.000000,856.000000,62.000000,61.240000,0.072430,45.950359
060379201061,3016.000000,886.000000,176.000000,17.930000,0.198646,168.209704
060379201181,1625.000000,498.000000,45.000000,0.240000,0.090361,6770.833333
060379203391,7773.000000,2364.000000,575.000000,13.630000,0.243232,570.286134
060379202001,7198.000000,0.000000,0.000000,4.360000,,1650.917431
060379201191,2262.000000,490.000000,22.000000,1.950000,0.044898,1160.000000
060379201162,4361.000000,1340.000000,101.000000,2.720000,0.075373,1603.308824
060379201161,924.000000,274.000000,59.000000,0.150000,0.215328,6160.000000
060379201182,4657.000000,1297.000000,118.000000,0.890000,0.090979,5232.584270
060379200451,958.000000,316.000000,34.000000,0.150000,0.107595,6386.666667
060379200182,694.000000,247.000000,28.000000,0.130000,0.113360,5338.461538
060379201071,5703.000000,1119.000000,207.000000,4.430000,0.184987,1287.358916
060379201111,1725.000000,499.000000,74.000000,0.240000,0.148297,7187.500000
060379201141,6484.000000,2387.000000,1245.000000,1.050000,0.521575,6175.238095
060379200171,1371.000000,439.000000,49.000000,0.320000,0.111617,4284.375000
060379200161,1156.000000,439.000000,58.000000,0.120000,0.132118,9633.333333
060379201121,1319.000000,558.000000,286.000000,0.150000,0.512545,8793.333333
060379200133,2885.000000,393.000000,54.000000,1.030000,0.137405,2800.970874
060379201101,5142.000000,1577.000000,335.000000,0.410000,0.212429,12541.463415
060379201091,4737.000000,1737.000000,639.000000,0.890000,0.367876,5322.471910
060379203291,1551.000000,731.000000,406.000000,0.370000,0.555404,4191.891892
060379201021,1985.000000,636.000000,388.000000,8.550000,0.610063,232.163743
060379200442,651.000000,273.000000,78.000000,0.090000,0.285714,7233.333333
060379203301,1632.000000,757.000000,397.000000,0.100000,0.524439,16320.000000
060379200132,2984.000000,643.000000,50.000000,1.330000,0.077760,2243.609023
060379200173,1376.000000,419.000000,54.000000,0.210000,0.128878,6552.380952
060379201123,1253.000000,450.000000,44.000000,0.260000,0.097778,4819.230769
060379203303,1233.000000,610.000000,97.000000,0.320000,0.159016,3853.125000
060379200172,1646.000000,554.000000,177.000000,0.280000,0.319495,5878.571429
060379201152,3149.000000,1148.000000,403.000000,1.190000,0.351045,2646.218487
060379203293,1565.000000,560.000000,105.000000,0.220000,0.187500,7113.636364
060379200151,3368.000000,1050.000000,109.000000,1.150000,0.103810,2928.695652
060379200201,2161.000000,630.000000,52.000000,0.480000,0.082540,4502.083333
060379200453,941.000000,283.000000,20.000000,0.110000,0.070671,8554.545455
060379203302,1112.000000,461.000000,100.000000,0.590000,0.216920,1884.745763
060379203292,2487.000000,881.000000,285.000000,0.240000,0.323496,10362.500000
060379200181,982.000000,313.000000,27.000000,0.150000,0.086262,6546.666667
060379200131,1501.000000,469.000000,25.000000,0.880000,0.053305,1705.681818
060379201122,1845.000000,553.000000,45.000000,0.260000,0.081374,7096.153846
